2026-04-24 18:34:20.896708 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:38:49.870402 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:38:59.882602 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:39:09.884377 | App: WhatsApp.Root.exe | Window: WhatsApp
2026-04-24 18:39:19.886290 | App: WhatsApp.Root.exe | Window: H.NotifyIcon_85fa7097-d255-484e-8f94-0c97d9e676c0
2026-04-24 18:40:43.297779 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:11:16.441037 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:11:50.772864 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:12:00.783634 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:42:45.293617,93,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:42:50.295613,94,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:42:55.298090,95,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:00.299957,96,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:05.302108,97,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:10.303764,98,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:15.306004,99,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:20.307982,100,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:25.309695,101,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:30.311422,102,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:35.313466,103,msedge.exe,Confirm access - Personal 2 - Microsoft Edge
2026-04-24 19:43:40.315654,104,msedge.exe,General - Personal 2 - Microsoft Edge
2026-04-24 19:43:45.317657,105,msedge.exe,New tab and 1 more page - Personal 2 - Microsoft E
2026-04-24 19:43:50.319226,106,msedge.exe,New tab and 1 more page - Personal 2 - Microsoft E
2026-04-24 19:43:55.321094,107,msedge.exe,New tab and 1 more page - Personal 2 - Microsoft E
2026-04-24 19:44:00.323088,108,msedge.exe,New tab and 1 more page - Personal 2 - Microsoft E
